time_s,x_north,y_east,goal_x,goal_y,desired_heading_deg,heading_deg,heading_error_deg,dist,forward_locked,cmd
81.459,6.848,-3.747,-1.607,21.439,94.32,80.42,13.89,26.567,0,turn_left
81.509,6.848,-3.747,-1.607,21.439,94.32,77.99,16.33,26.567,0,turn_left
81.559,6.848,-3.747,-1.607,21.439,94.32,78.16,16.16,26.567,0,turn_left
81.609,6.848,-3.747,-1.607,21.439,94.32,78.70,15.62,26.567,0,turn_left
81.659,6.848,-3.747,-1.607,21.439,94.32,78.86,15.46,26.567,0,turn_left
81.709,6.848,-3.747,-1.607,21.439,94.32,78.51,15.81,26.567,0,turn_left
81.759,6.848,-3.747,-1.607,21.439,94.32,80.52,13.79,26.567,0,turn_left
81.809,6.848,-3.747,-1.607,21.439,94.32,84.64,9.67,26.567,0,turn_left
81.859,6.848,-3.747,-1.607,21.439,94.32,87.45,6.87,26.567,0,turn_left
81.909,6.848,-3.747,-1.607,21.439,94.32,87.76,6.56,26.567,0,turn_left
81.959,6.971,-3.830,-1.607,21.439,94.32,87.79,6.53,26.685,0,turn_left
82.009,6.971,-3.830,-1.607,21.439,94.32,86.12,8.19,26.685,0,turn_left
82.059,6.971,-3.830,-1.607,21.439,94.32,81.27,13.04,26.685,0,turn_left
82.109,6.971,-3.830,-1.607,21.439,94.32,79.43,14.88,26.685,0,turn_left
82.159,6.971,-3.830,-1.607,21.439,94.32,80.18,14.14,26.685,0,turn_left
82.209,6.971,-3.830,-1.607,21.439,94.32,80.51,13.81,26.685,0,turn_left
82.259,6.971,-3.830,-1.607,21.439,94.32,80.53,13.78,26.685,0,turn_left
82.309,6.971,-3.830,-1.607,21.439,94.32,79.80,14.52,26.685,0,turn_left
82.359,6.971,-3.830,-1.607,21.439,94.32,81.49,12.82,26.685,0,turn_left
82.409,6.971,-3.830,-1.607,21.439,94.32,86.40,7.91,26.685,0,turn_left
82.459,6.971,-3.830,-1.607,21.439,94.32,88.77,5.55,26.685,1,forward
82.509,6.971,-3.830,-1.607,21.439,94.32,86.40,7.92,26.685,1,forward
82.559,6.972,-3.828,-1.607,21.439,94.32,82.29,12.02,26.683,1,forward
82.610,6.972,-3.828,-1.607,21.439,94.32,77.99,16.33,26.683,1,forward
82.659,6.972,-3.826,-1.607,21.439,94.32,73.01,21.30,26.681,1,forward
82.709,6.972,-3.826,-1.607,21.439,94.32,71.69,22.63,26.681,1,forward
82.759,6.973,-3.824,-1.607,21.439,94.32,71.79,22.53,26.680,0,forward
82.809,6.973,-3.824,-1.607,21.439,94.32,70.90,23.42,26.680,0,turn_left
82.859,6.973,-3.824,-1.607,21.439,94.32,70.28,24.04,26.680,0,turn_left
82.909,6.973,-3.824,-1.607,21.439,94.32,70.81,23.50,26.680,0,turn_left
82.959,7.086,-3.900,-1.607,21.439,94.32,73.56,20.75,26.788,0,turn_left
83.009,7.086,-3.900,-1.607,21.439,94.32,79.56,14.76,26.788,0,turn_left
83.059,7.086,-3.900,-1.607,21.439,94.32,83.64,10.68,26.788,0,turn_left
83.109,7.086,-3.900,-1.607,21.439,94.32,84.40,9.91,26.788,0,turn_left
83.159,7.086,-3.900,-1.607,21.439,94.32,84.40,9.92,26.788,0,turn_left
83.209,7.086,-3.900,-1.607,21.439,94.32,83.18,11.14,26.788,0,turn_left
83.259,7.086,-3.900,-1.607,21.439,94.32,78.98,15.34,26.788,0,turn_left
83.309,7.086,-3.900,-1.607,21.439,94.32,78.15,16.17,26.788,0,turn_left
83.359,7.086,-3.900,-1.607,21.439,94.32,79.07,15.25,26.788,0,turn_left
83.409,7.086,-3.900,-1.607,21.439,94.32,79.44,14.87,26.788,0,turn_left
83.459,7.086,-3.900,-1.607,21.439,94.32,79.46,14.86,26.788,0,turn_left
83.509,7.086,-3.900,-1.607,21.439,94.32,79.09,15.23,26.788,0,turn_left
83.559,7.086,-3.900,-1.607,21.439,94.32,80.37,13.95,26.788,0,turn_left
83.609,7.086,-3.900,-1.607,21.439,94.32,85.04,9.28,26.788,0,turn_left
83.659,7.086,-3.900,-1.607,21.439,94.32,88.47,5.85,26.788,1,forward
83.709,7.086,-3.900,-1.607,21.439,94.32,85.68,8.63,26.788,1,forward
83.759,7.086,-3.898,-1.607,21.439,94.32,83.85,10.47,26.787,1,forward
83.809,7.086,-3.898,-1.607,21.439,94.32,80.38,13.94,26.787,1,forward
83.859,7.087,-3.896,-1.607,21.439,94.32,77.81,16.51,26.785,1,forward
83.909,7.087,-3.896,-1.607,21.439,94.32,76.95,17.37,26.785,1,forward
83.959,7.087,-3.894,-1.607,21.439,94.32,77.58,16.74,26.783,0,forward
84.009,7.087,-3.894,-1.607,21.439,94.32,78.04,16.28,26.783,0,turn_left
84.059,7.192,-3.968,-1.607,21.439,94.32,78.03,16.28,26.887,0,turn_left
84.109,7.192,-3.968,-1.607,21.439,94.32,79.13,15.18,26.887,0,turn_left
84.159,7.192,-3.968,-1.607,21.439,94.32,83.72,10.59,26.887,0,turn_left
84.209,7.192,-3.968,-1.607,21.439,94.32,88.59,5.73,26.887,1,forward
84.259,7.192,-3.966,-1.607,21.439,94.32,87.27,7.05,26.885,1,forward
84.309,7.192,-3.966,-1.607,21.439,94.32,84.20,10.12,26.885,1,forward
84.359,7.192,-3.964,-1.607,21.439,94.32,80.67,13.65,26.883,1,forward
84.409,7.192,-3.964,-1.607,21.439,94.32,75.95,18.36,26.883,1,forward
84.459,7.193,-3.962,-1.607,21.439,94.32,74.69,19.63,26.882,1,forward
84.509,7.193,-3.962,-1.607,21.439,94.32,75.26,19.05,26.882,0,forward
84.559,7.193,-3.960,-1.607,21.439,94.32,74.70,19.61,26.880,0,turn_left
84.609,7.193,-3.960,-1.607,21.439,94.32,73.42,20.89,26.880,0,turn_left
84.659,7.193,-3.960,-1.607,21.439,94.32,73.52,20.80,26.880,0,turn_left
84.709,7.193,-3.960,-1.607,21.439,94.32,75.29,19.03,26.880,0,turn_left
84.759,7.193,-3.960,-1.607,21.439,94.32,78.55,15.77,26.880,0,turn_left
84.809,7.193,-3.960,-1.607,21.439,94.32,82.89,11.43,26.880,0,turn_left
84.859,7.193,-3.960,-1.607,21.439,94.32,85.68,8.64,26.880,0,turn_left
84.909,7.193,-3.960,-1.607,21.439,94.32,86.01,8.30,26.880,0,turn_left
84.959,7.193,-3.960,-1.607,21.439,94.32,86.07,8.24,26.880,0,turn_left
85.009,7.193,-3.960,-1.607,21.439,94.32,84.52,9.80,26.880,0,turn_left
85.059,7.193,-3.960,-1.607,21.439,94.32,80.00,14.32,26.880,0,turn_left
85.109,7.193,-3.960,-1.607,21.439,94.32,78.55,15.77,26.880,0,turn_left
85.159,7.301,-4.034,-1.607,21.439,94.32,78.90,15.42,26.985,0,turn_left
85.209,7.301,-4.034,-1.607,21.439,94.32,79.45,14.87,26.985,0,turn_left
85.259,7.301,-4.034,-1.607,21.439,94.32,79.51,14.81,26.985,0,turn_left
85.309,7.301,-4.034,-1.607,21.439,94.32,79.19,15.12,26.985,0,turn_left
85.359,7.301,-4.034,-1.607,21.439,94.32,80.22,14.10,26.985,0,turn_left
85.409,7.301,-4.034,-1.607,21.439,94.32,84.99,9.33,26.985,0,turn_left
85.459,7.301,-4.034,-1.607,21.439,94.32,88.27,6.05,26.985,0,turn_left
85.509,7.301,-4.034,-1.607,21.439,94.32,88.84,5.48,26.985,1,forward
85.559,7.301,-4.032,-1.607,21.439,94.32,85.35,8.97,26.983,1,forward
85.609,7.301,-4.032,-1.607,21.439,94.32,83.69,10.63,26.983,1,forward
85.659,7.301,-4.030,-1.607,21.439,94.32,79.44,14.87,26.981,1,forward
85.709,7.301,-4.030,-1.607,21.439,94.32,77.38,16.94,26.981,1,forward
85.759,7.302,-4.028,-1.607,21.439,94.32,75.20,19.11,26.980,1,forward
85.809,7.302,-4.028,-1.607,21.439,94.32,74.22,20.09,26.980,1,forward
85.859,7.302,-4.026,-1.607,21.439,94.32,74.36,19.96,26.978,0,forward
85.909,7.302,-4.026,-1.607,21.439,94.32,73.99,20.32,26.978,0,turn_left
85.959,7.302,-4.026,-1.607,21.439,94.32,76.68,17.64,26.978,0,turn_left
86.009,7.302,-4.026,-1.607,21.439,94.32,78.42,15.90,26.978,0,turn_left
86.059,7.302,-4.026,-1.607,21.439,94.32,81.93,12.38,26.978,0,turn_left
86.109,7.302,-4.026,-1.607,21.439,94.32,83.89,10.42,26.978,0,turn_left
86.159,7.404,-4.097,-1.607,21.439,94.32,84.51,9.81,27.078,0,turn_left
86.209,7.404,-4.097,-1.607,21.439,94.32,83.24,11.08,27.078,0,turn_left
86.259,7.404,-4.097,-1.607,21.439,94.32,79.26,15.06,27.078,0,turn_left
86.309,7.404,-4.097,-1.607,21.439,94.32,77.49,16.82,27.078,0,turn_left
86.359,7.404,-4.097,-1.607,21.439,94.32,78.55,15.76,27.078,0,turn_left
86.409,7.404,-4.097,-1.607,21.439,94.32,79.12,15.20,27.078,0,turn_left
86.459,7.404,-4.097,-1.607,21.439,94.32,79.13,15.18,27.078,0,turn_left
86.509,7.404,-4.097,-1.607,21.439,94.32,78.98,15.34,27.078,0,turn_left
86.559,7.404,-4.097,-1.607,21.439,94.32,79.84,14.47,27.078,0,turn_left
86.610,7.404,-4.097,-1.607,21.439,94.32,82.50,11.82,27.078,0,turn_left
86.659,7.404,-4.097,-1.607,21.439,94.32,86.72,7.60,27.078,0,turn_left
86.709,7.404,-4.097,-1.607,21.439,94.32,89.05,5.27,27.078,1,forward
86.759,7.404,-4.095,-1.607,21.439,94.32,86.61,7.71,27.077,1,forward
86.809,7.404,-4.095,-1.607,21.439,94.32,83.52,10.79,27.077,1,forward
86.859,7.404,-4.093,-1.607,21.439,94.32,81.60,12.72,27.075,1,forward
86.909,7.404,-4.093,-1.607,21.439,94.32,81.14,13.17,27.075,1,forward
86.959,7.404,-4.091,-1.607,21.439,94.32,79.92,14.40,27.073,1,forward
87.009,7.404,-4.091,-1.607,21.439,94.32,79.33,14.98,27.073,0,forward
87.059,7.405,-4.089,-1.607,21.439,94.32,80.31,14.01,27.071,0,turn_left
87.110,7.405,-4.089,-1.607,21.439,94.32,83.52,10.80,27.071,0,turn_left
87.159,7.405,-4.089,-1.607,21.439,94.32,86.43,7.89,27.071,0,turn_left
87.209,7.405,-4.089,-1.607,21.439,94.32,89.89,4.43,27.071,1,forward
87.260,7.501,-4.153,-1.607,21.439,94.32,89.12,5.19,27.164,1,forward
87.310,7.501,-4.153,-1.607,21.439,94.32,85.97,8.34,27.164,1,forward
87.360,7.502,-4.151,-1.607,21.439,94.32,85.32,9.00,27.162,1,forward
87.409,7.502,-4.151,-1.607,21.439,94.32,84.49,9.83,27.162,1,forward
87.459,7.502,-4.149,-1.607,21.439,94.32,82.20,12.11,27.161,1,forward
87.509,7.502,-4.149,-1.607,21.439,94.32,80.87,13.44,27.161,0,forward
87.559,7.502,-4.147,-1.607,21.439,94.32,79.86,14.46,27.159,0,turn_left
87.610,7.502,-4.147,-1.607,21.439,94.32,80.09,14.22,27.159,0,turn_left
87.659,7.502,-4.147,-1.607,21.439,94.32,81.50,12.82,27.159,0,turn_left
87.709,7.502,-4.147,-1.607,21.439,94.32,82.61,11.70,27.159,0,turn_left
87.759,7.502,-4.147,-1.607,21.439,94.32,85.26,9.05,27.159,0,turn_left
87.809,7.502,-4.147,-1.607,21.439,94.32,89.27,5.04,27.159,1,forward
87.859,7.502,-4.145,-1.607,21.439,94.32,87.96,6.36,27.157,1,forward
87.909,7.502,-4.145,-1.607,21.439,94.32,84.82,9.49,27.157,1,forward
87.959,7.502,-4.143,-1.607,21.439,94.32,81.40,12.91,27.155,1,forward
88.009,7.502,-4.143,-1.607,21.439,94.32,78.47,15.84,27.155,1,forward
88.059,7.503,-4.141,-1.607,21.439,94.32,75.84,18.47,27.154,1,forward
88.109,7.503,-4.141,-1.607,21.439,94.32,74.82,19.50,27.154,0,forward
88.159,7.503,-4.139,-1.607,21.439,94.32,74.29,20.02,27.152,0,turn_left
88.209,7.503,-4.139,-1.607,21.439,94.32,72.95,21.36,27.152,0,turn_left
88.260,7.503,-4.139,-1.607,21.439,94.32,72.17,22.15,27.152,0,turn_left
88.309,7.503,-4.139,-1.607,21.439,94.32,73.37,20.94,27.152,0,turn_left
88.359,7.600,-4.213,-1.607,21.439,94.32,75.25,19.06,27.254,0,turn_left
88.409,7.600,-4.213,-1.607,21.439,94.32,79.21,15.11,27.254,0,turn_left
88.459,7.600,-4.213,-1.607,21.439,94.32,82.24,12.08,27.254,0,turn_left
88.509,7.600,-4.213,-1.607,21.439,94.32,83.32,11.00,27.254,0,turn_left
88.559,7.600,-4.213,-1.607,21.439,94.32,83.58,10.73,27.254,0,turn_left
88.609,7.600,-4.213,-1.607,21.439,94.32,82.61,11.71,27.254,0,turn_left
88.659,7.600,-4.213,-1.607,21.439,94.32,79.58,14.74,27.254,0,turn_left
88.709,7.600,-4.213,-1.607,21.439,94.32,77.79,16.52,27.254,0,turn_left
88.759,7.600,-4.213,-1.607,21.439,94.32,77.89,16.42,27.254,0,turn_left
88.809,7.600,-4.213,-1.607,21.439,94.32,78.64,15.68,27.254,0,turn_left
88.859,7.600,-4.213,-1.607,21.439,94.32,78.78,15.54,27.254,0,turn_left
88.909,7.600,-4.213,-1.607,21.439,94.32,78.28,16.03,27.254,0,turn_left
88.959,7.600,-4.213,-1.607,21.439,94.32,79.75,14.57,27.254,0,turn_left
89.009,7.600,-4.213,-1.607,21.439,94.32,84.36,9.95,27.254,0,turn_left
89.059,7.600,-4.213,-1.607,21.439,94.32,87.39,6.93,27.254,0,turn_left
89.109,7.600,-4.213,-1.607,21.439,94.32,88.40,5.92,27.254,1,forward
89.159,7.600,-4.211,-1.607,21.439,94.32,86.21,8.11,27.252,1,forward
89.209,7.600,-4.211,-1.607,21.439,94.32,84.45,9.86,27.252,1,forward
89.260,7.601,-4.209,-1.607,21.439,94.32,79.88,14.44,27.250,1,forward
89.309,7.601,-4.209,-1.607,21.439,94.32,76.30,18.02,27.250,1,forward
89.359,7.601,-4.207,-1.607,21.439,94.32,72.86,21.45,27.249,1,forward
89.409,7.601,-4.207,-1.607,21.439,94.32,71.70,22.61,27.249,1,forward
89.459,7.688,-4.276,-1.607,21.439,94.32,71.60,22.71,27.343,0,forward
89.509,7.688,-4.276,-1.607,21.439,94.32,72.43,21.89,27.343,0,turn_left
89.559,7.688,-4.276,-1.607,21.439,94.32,75.38,18.94,27.343,0,turn_left
89.609,7.688,-4.276,-1.607,21.439,94.32,77.96,16.35,27.343,0,turn_left
89.659,7.688,-4.276,-1.607,21.439,94.32,82.36,11.95,27.343,0,turn_left
89.709,7.688,-4.276,-1.607,21.439,94.32,87.13,7.18,27.343,0,turn_left
89.760,7.688,-4.276,-1.607,21.439,94.32,88.89,5.43,27.343,1,forward
89.809,7.688,-4.276,-1.607,21.439,94.32,85.90,8.42,27.343,1,forward
89.859,7.688,-4.274,-1.607,21.439,94.32,81.60,12.71,27.341,1,forward
89.909,7.688,-4.274,-1.607,21.439,94.32,77.91,16.41,27.341,1,forward
89.959,7.689,-4.272,-1.607,21.439,94.32,72.95,21.36,27.339,1,forward
90.009,7.689,-4.272,-1.607,21.439,94.32,71.55,22.77,27.339,1,forward
90.059,7.689,-4.270,-1.607,21.439,94.32,70.69,23.63,27.338,1,forward
90.109,7.689,-4.270,-1.607,21.439,94.32,70.25,24.07,27.338,0,forward
90.159,7.690,-4.268,-1.607,21.439,94.32,69.75,24.56,27.336,0,turn_left
90.209,7.690,-4.268,-1.607,21.439,94.32,73.40,20.91,27.336,0,turn_left
90.259,7.690,-4.268,-1.607,21.439,94.32,77.84,16.47,27.336,0,turn_left
90.309,7.690,-4.268,-1.607,21.439,94.32,81.59,12.73,27.336,0,turn_left
90.359,7.690,-4.268,-1.607,21.439,94.32,84.66,9.65,27.336,0,turn_left
90.409,7.690,-4.268,-1.607,21.439,94.32,86.35,7.96,27.336,0,turn_left
90.459,7.690,-4.268,-1.607,21.439,94.32,83.18,11.14,27.336,0,turn_left
90.509,7.690,-4.268,-1.607,21.439,94.32,81.17,13.14,27.336,0,turn_left
90.559,7.776,-4.335,-1.607,21.439,94.32,81.89,12.42,27.428,0,turn_left
90.609,7.776,-4.335,-1.607,21.439,94.32,82.34,11.98,27.428,0,turn_left
90.659,7.776,-4.335,-1.607,21.439,94.32,82.43,11.89,27.428,0,turn_left
90.709,7.776,-4.335,-1.607,21.439,94.32,82.29,12.02,27.428,0,turn_left
90.759,7.776,-4.335,-1.607,21.439,94.32,83.23,11.09,27.428,0,turn_left
90.809,7.776,-4.335,-1.607,21.439,94.32,85.91,8.41,27.428,0,turn_left
90.859,7.776,-4.335,-1.607,21.439,94.32,90.25,4.07,27.428,1,forward
90.909,7.776,-4.335,-1.607,21.439,94.32,89.00,5.32,27.428,1,forward
90.959,7.776,-4.333,-1.607,21.439,94.32,87.25,7.06,27.426,1,forward
91.009,7.776,-4.333,-1.607,21.439,94.32,86.06,8.25,27.426,1,forward
91.059,7.776,-4.331,-1.607,21.439,94.32,83.57,10.75,27.425,1,forward
91.109,7.776,-4.331,-1.607,21.439,94.32,81.46,12.86,27.425,1,forward
91.160,7.777,-4.329,-1.607,21.439,94.32,80.58,13.73,27.423,0,forward
91.210,7.777,-4.329,-1.607,21.439,94.32,80.65,13.66,27.423,0,turn_left
91.259,7.777,-4.329,-1.607,21.439,94.32,81.08,13.23,27.423,0,turn_left
91.309,7.777,-4.329,-1.607,21.439,94.32,82.02,12.29,27.423,0,turn_left
91.359,7.777,-4.329,-1.607,21.439,94.32,86.01,8.30,27.423,0,turn_left
91.409,7.777,-4.329,-1.607,21.439,94.32,91.04,3.27,27.423,1,forward
91.459,7.777,-4.327,-1.607,21.439,94.32,92.62,1.70,27.421,1,forward
91.509,7.777,-4.327,-1.607,21.439,94.32,88.26,6.06,27.421,1,forward
91.559,7.777,-4.325,-1.607,21.439,94.32,84.58,9.73,27.419,1,forward
91.609,7.777,-4.325,-1.607,21.439,94.32,80.88,13.44,27.419,1,forward
91.659,7.859,-4.389,-1.607,21.439,94.32,77.25,17.06,27.507,1,forward
91.709,7.859,-4.389,-1.607,21.439,94.32,76.69,17.62,27.507,1,forward
91.759,7.859,-4.387,-1.607,21.439,94.32,76.01,18.31,27.506,0,forward
91.809,7.859,-4.387,-1.607,21.439,94.32,74.11,20.20,27.506,0,turn_left
91.859,7.859,-4.387,-1.607,21.439,94.32,73.82,20.49,27.506,0,turn_left
91.909,7.859,-4.387,-1.607,21.439,94.32,74.98,19.34,27.506,0,turn_left
91.959,7.859,-4.387,-1.607,21.439,94.32,78.25,16.06,27.506,0,turn_left
92.009,7.859,-4.387,-1.607,21.439,94.32,82.98,11.33,27.506,0,turn_left
92.059,7.859,-4.387,-1.607,21.439,94.32,86.50,7.82,27.506,0,turn_left
92.109,7.859,-4.387,-1.607,21.439,94.32,87.94,6.38,27.506,0,turn_left
92.159,7.859,-4.387,-1.607,21.439,94.32,88.09,6.23,27.506,0,turn_left
