time_s,gps_x,gps_y,est_x,est_y,heading_deg,cmd_robot
202.693,NaN,NaN,1.785,0.000,0.00,stop
202.743,NaN,NaN,1.785,0.000,0.00,stop
202.793,NaN,NaN,1.785,0.000,0.00,stop
202.843,NaN,NaN,1.785,0.000,0.00,stop
202.893,NaN,NaN,1.785,0.000,0.00,stop
202.943,NaN,NaN,1.785,0.000,0.00,stop
202.993,NaN,NaN,1.785,0.000,0.00,stop
203.043,NaN,NaN,1.785,0.000,0.00,stop
203.093,NaN,NaN,1.785,0.000,0.00,stop
203.143,NaN,NaN,1.785,0.000,0.00,stop
203.193,NaN,NaN,1.785,0.000,0.00,stop
203.243,NaN,NaN,1.785,0.000,0.00,stop
203.293,NaN,NaN,1.785,0.000,0.00,stop
203.343,NaN,NaN,1.785,0.000,0.00,stop
203.393,NaN,NaN,1.785,0.000,0.00,stop
203.443,NaN,NaN,1.785,0.000,0.00,stop
203.493,NaN,NaN,1.785,0.000,0.00,stop
203.543,NaN,NaN,1.785,0.000,0.00,stop
203.593,NaN,NaN,1.785,0.000,0.00,stop
203.643,NaN,NaN,1.785,0.000,0.00,stop
203.693,NaN,NaN,1.785,0.000,0.00,stop
203.743,NaN,NaN,1.785,0.000,0.00,stop
203.793,NaN,NaN,1.785,0.000,0.00,stop
203.843,NaN,NaN,1.785,0.000,0.00,stop
203.893,NaN,NaN,1.785,0.000,0.00,stop
203.943,NaN,NaN,1.785,0.000,0.00,stop
203.993,NaN,NaN,1.785,0.000,0.00,stop
204.043,NaN,NaN,1.785,0.000,0.00,stop
204.093,NaN,NaN,1.785,0.000,0.00,stop
204.143,NaN,NaN,1.785,0.000,0.00,stop
204.193,NaN,NaN,1.785,0.000,0.00,stop
204.243,NaN,NaN,1.785,0.000,0.00,stop
204.293,NaN,NaN,1.785,0.000,0.00,stop
204.343,NaN,NaN,1.785,0.000,0.00,stop
204.393,NaN,NaN,1.785,0.000,0.00,stop
204.443,NaN,NaN,1.785,0.000,0.00,stop
204.493,NaN,NaN,1.785,0.000,0.00,stop
204.543,NaN,NaN,1.785,0.000,0.00,stop
204.593,NaN,NaN,1.785,0.000,0.00,stop
204.643,NaN,NaN,1.785,0.000,0.00,stop
204.693,NaN,NaN,1.785,0.000,0.00,stop
204.743,NaN,NaN,1.785,0.000,0.00,stop
204.793,NaN,NaN,1.785,0.000,0.00,stop
204.843,NaN,NaN,1.785,0.000,0.00,stop
204.893,NaN,NaN,1.785,0.000,0.00,stop
204.943,NaN,NaN,1.785,0.000,0.00,stop
204.993,NaN,NaN,1.785,0.000,0.00,stop
205.043,NaN,NaN,1.785,0.000,0.00,stop
205.093,NaN,NaN,1.785,0.000,0.00,stop
205.143,NaN,NaN,1.785,0.000,0.00,stop
205.193,NaN,NaN,1.785,0.000,0.00,stop
205.243,NaN,NaN,1.785,0.000,0.00,stop
205.293,NaN,NaN,1.785,0.000,0.00,stop
205.343,NaN,NaN,1.785,0.000,0.00,stop
205.393,NaN,NaN,1.785,0.000,0.00,stop
205.443,NaN,NaN,1.785,0.000,0.00,stop
205.493,NaN,NaN,1.785,0.000,0.00,stop
205.543,NaN,NaN,1.785,0.000,0.00,stop
205.593,NaN,NaN,1.785,0.000,0.00,stop
205.643,NaN,NaN,1.785,0.000,0.00,stop
205.693,NaN,NaN,1.785,0.000,0.00,stop
205.743,NaN,NaN,1.785,0.000,0.00,stop
205.793,NaN,NaN,1.785,0.000,0.00,stop
205.843,NaN,NaN,1.785,0.000,0.00,stop
205.893,NaN,NaN,1.785,0.000,0.00,stop
205.943,NaN,NaN,1.785,0.000,0.00,stop
205.993,NaN,NaN,1.785,0.000,0.00,stop
206.043,NaN,NaN,1.785,0.000,0.00,stop
206.093,NaN,NaN,1.785,0.000,0.00,stop
206.143,NaN,NaN,1.785,0.000,0.00,stop
206.193,NaN,NaN,1.785,0.000,0.00,stop
206.243,NaN,NaN,1.785,0.000,0.00,stop
206.293,NaN,NaN,1.785,0.000,0.00,stop
206.343,NaN,NaN,1.785,0.000,0.00,stop
206.393,NaN,NaN,1.785,0.000,0.00,stop
206.443,NaN,NaN,1.785,0.000,0.00,stop
206.493,NaN,NaN,1.785,0.000,0.00,stop
206.543,NaN,NaN,1.785,0.000,0.00,stop
206.593,NaN,NaN,1.785,0.000,0.00,stop
206.643,NaN,NaN,1.785,0.000,0.00,stop
206.693,NaN,NaN,1.785,0.000,0.00,stop
206.743,NaN,NaN,1.785,0.000,0.00,stop
206.793,NaN,NaN,1.785,0.000,0.00,stop
206.843,NaN,NaN,1.785,0.000,0.00,stop
206.893,NaN,NaN,1.785,0.000,0.00,stop
206.943,NaN,NaN,1.785,0.000,0.00,stop
206.993,NaN,NaN,1.785,0.000,0.00,stop
207.043,NaN,NaN,1.785,0.000,0.00,stop
207.093,NaN,NaN,1.785,0.000,0.00,stop
207.143,NaN,NaN,1.785,0.000,0.00,stop
207.193,NaN,NaN,1.785,0.000,0.00,stop
207.243,NaN,NaN,1.785,0.000,0.00,stop
207.293,NaN,NaN,1.785,0.000,0.00,stop
207.343,NaN,NaN,1.785,0.000,0.00,stop
207.393,NaN,NaN,1.785,0.000,0.00,stop
207.443,NaN,NaN,1.785,0.000,0.00,stop
207.493,NaN,NaN,1.785,0.000,0.00,stop
207.543,NaN,NaN,1.785,0.000,0.00,stop
207.593,NaN,NaN,1.785,0.000,0.00,stop
207.643,NaN,NaN,1.785,0.000,0.00,stop
207.693,NaN,NaN,1.785,0.000,0.00,stop
207.743,NaN,NaN,1.785,0.000,0.00,stop
207.793,NaN,NaN,1.785,0.000,0.00,stop
207.843,NaN,NaN,1.785,0.000,0.00,stop
207.893,NaN,NaN,1.785,0.000,0.00,stop
207.943,NaN,NaN,1.785,0.000,0.00,stop
207.993,NaN,NaN,1.785,0.000,0.00,stop
208.043,NaN,NaN,1.785,0.000,0.00,stop
208.093,NaN,NaN,1.785,0.000,0.00,stop
208.143,NaN,NaN,1.785,0.000,0.00,stop
208.193,NaN,NaN,1.785,0.000,0.00,stop
208.243,NaN,NaN,1.785,0.000,0.00,stop
208.293,NaN,NaN,1.785,0.000,0.00,stop
208.343,NaN,NaN,1.785,0.000,0.00,stop
208.393,NaN,NaN,1.785,0.000,0.00,stop
208.443,NaN,NaN,1.785,0.000,0.00,stop
208.493,NaN,NaN,1.785,0.000,0.00,stop
208.543,NaN,NaN,1.785,0.000,0.00,stop
208.593,NaN,NaN,1.785,0.000,0.00,stop
208.643,NaN,NaN,1.785,0.000,0.00,stop
208.693,NaN,NaN,1.785,0.000,0.00,stop
208.743,NaN,NaN,1.785,0.000,0.00,stop
208.793,NaN,NaN,1.785,0.000,0.00,stop
208.843,NaN,NaN,1.785,0.000,0.00,stop
208.893,NaN,NaN,1.785,0.000,0.00,stop
208.943,NaN,NaN,1.785,0.000,0.00,stop
208.993,NaN,NaN,1.785,0.000,0.00,stop
209.043,NaN,NaN,1.785,0.000,0.00,stop
209.093,NaN,NaN,1.785,0.000,0.00,stop
209.143,NaN,NaN,1.785,0.000,0.00,stop
209.193,NaN,NaN,1.785,0.000,0.00,stop
209.243,NaN,NaN,1.785,0.000,0.00,stop
209.293,NaN,NaN,1.785,0.000,0.00,stop
209.343,NaN,NaN,1.785,0.000,0.00,stop
209.393,NaN,NaN,1.785,0.000,0.00,stop
209.443,NaN,NaN,1.785,0.000,0.00,stop
209.493,NaN,NaN,1.785,0.000,0.00,stop
209.543,NaN,NaN,1.785,0.000,0.00,stop
209.593,NaN,NaN,1.785,0.000,0.00,stop
209.643,NaN,NaN,1.785,0.000,0.00,stop
209.693,NaN,NaN,1.785,0.000,0.00,stop
209.743,NaN,NaN,1.785,0.000,0.00,stop
209.793,NaN,NaN,1.785,0.000,0.00,stop
209.843,NaN,NaN,1.785,0.000,0.00,stop
209.893,NaN,NaN,1.785,0.000,0.00,stop
209.943,NaN,NaN,1.785,0.000,0.00,stop
209.993,NaN,NaN,1.785,0.000,0.00,stop
210.043,NaN,NaN,1.785,0.000,0.00,stop
210.093,NaN,NaN,1.785,0.000,0.00,stop
210.143,NaN,NaN,1.785,0.000,0.00,stop
210.193,NaN,NaN,1.785,0.000,0.00,stop
210.243,NaN,NaN,1.785,0.000,0.00,stop
210.293,NaN,NaN,1.785,0.000,0.00,stop
210.343,NaN,NaN,1.785,0.000,0.00,stop
210.393,NaN,NaN,1.785,0.000,0.00,stop
210.443,NaN,NaN,1.785,0.000,0.00,stop
210.493,NaN,NaN,1.785,0.000,0.00,stop
210.543,NaN,NaN,1.785,0.000,0.00,stop
210.593,NaN,NaN,1.785,0.000,0.00,stop
210.643,NaN,NaN,1.785,0.000,0.00,stop
210.693,NaN,NaN,1.785,0.000,0.00,stop
210.743,NaN,NaN,1.785,0.000,0.00,stop
210.793,NaN,NaN,1.785,0.000,0.00,stop
210.843,NaN,NaN,1.785,0.000,0.00,stop
210.893,NaN,NaN,1.785,0.000,0.00,stop
210.943,NaN,NaN,1.785,0.000,0.00,stop
210.993,NaN,NaN,1.785,0.000,0.00,stop
211.043,NaN,NaN,1.785,0.000,0.00,stop
211.093,NaN,NaN,1.785,0.000,0.00,stop
211.143,NaN,NaN,1.785,0.000,0.00,stop
211.193,NaN,NaN,1.785,0.000,0.00,stop
211.243,NaN,NaN,1.785,0.000,0.00,stop
211.293,NaN,NaN,1.785,0.000,0.00,stop
211.343,NaN,NaN,1.785,0.000,0.00,stop
211.393,NaN,NaN,1.785,0.000,0.00,stop
211.443,NaN,NaN,1.785,0.000,0.00,stop
211.493,NaN,NaN,1.785,0.000,0.00,stop
211.543,NaN,NaN,1.785,0.000,0.00,stop
211.593,NaN,NaN,1.785,0.000,0.00,stop
211.643,NaN,NaN,1.785,0.000,0.00,stop
211.693,NaN,NaN,1.785,0.000,0.00,stop
211.743,NaN,NaN,1.785,0.000,0.00,stop
211.793,NaN,NaN,1.785,0.000,0.00,stop
211.843,NaN,NaN,1.785,0.000,0.00,stop
211.893,NaN,NaN,1.785,0.000,0.00,stop
211.943,NaN,NaN,1.785,0.000,0.00,stop
211.993,NaN,NaN,1.785,0.000,0.00,stop
212.043,NaN,NaN,1.785,0.000,0.00,stop
212.093,NaN,NaN,1.785,0.000,0.00,stop
212.143,NaN,NaN,1.785,0.000,0.00,stop
212.193,NaN,NaN,1.785,0.000,0.00,stop
212.243,NaN,NaN,1.785,0.000,0.00,stop
212.293,NaN,NaN,1.785,0.000,0.00,stop
212.343,NaN,NaN,1.785,0.000,0.00,stop
212.393,NaN,NaN,1.785,0.000,0.00,stop
212.443,NaN,NaN,1.785,0.000,0.00,stop
212.493,NaN,NaN,1.785,0.000,0.00,stop
212.543,NaN,NaN,1.785,0.000,0.00,stop
212.593,NaN,NaN,1.785,0.000,0.00,stop
212.643,NaN,NaN,1.785,0.000,0.00,stop
212.693,NaN,NaN,1.785,0.000,0.00,stop
212.743,NaN,NaN,1.785,0.000,0.00,stop
212.793,NaN,NaN,1.785,0.000,0.00,stop
212.843,NaN,NaN,1.785,0.000,0.00,stop
212.893,NaN,NaN,1.785,0.000,0.00,stop
212.943,NaN,NaN,1.785,0.000,0.00,stop
212.993,NaN,NaN,1.785,0.000,0.00,stop
213.043,NaN,NaN,1.785,0.000,0.00,stop
213.093,NaN,NaN,1.785,0.000,0.00,stop
213.143,NaN,NaN,1.785,0.000,0.00,stop
213.193,NaN,NaN,1.785,0.000,0.00,stop
213.243,NaN,NaN,1.785,0.000,0.00,stop
213.293,NaN,NaN,1.785,0.000,0.00,stop
213.343,NaN,NaN,1.785,0.000,0.00,stop
213.393,NaN,NaN,1.785,0.000,0.00,stop
213.443,NaN,NaN,1.785,0.000,0.00,stop
213.493,NaN,NaN,1.785,0.000,0.00,stop
213.543,NaN,NaN,1.785,0.000,0.00,stop
213.593,NaN,NaN,1.785,0.000,0.00,stop
213.643,NaN,NaN,1.785,0.000,0.00,stop
213.693,NaN,NaN,1.785,0.000,0.00,stop
213.743,NaN,NaN,1.785,0.000,0.00,stop
213.793,NaN,NaN,1.785,0.000,0.00,stop
213.843,NaN,NaN,1.785,0.000,0.00,stop
213.893,NaN,NaN,1.785,0.000,0.00,stop
213.943,NaN,NaN,1.785,0.000,0.00,stop
213.993,NaN,NaN,1.785,0.000,0.00,stop
214.043,NaN,NaN,1.785,0.000,0.00,stop
214.093,NaN,NaN,1.785,0.000,0.00,stop
214.143,NaN,NaN,1.785,0.000,0.00,stop
214.193,NaN,NaN,1.785,0.000,0.00,stop
214.243,NaN,NaN,1.785,0.000,0.00,stop
214.293,NaN,NaN,1.785,0.000,0.00,stop
214.343,NaN,NaN,1.785,0.000,0.00,stop
214.393,NaN,NaN,1.785,0.000,0.00,stop
214.443,NaN,NaN,1.785,0.000,0.00,stop
214.493,NaN,NaN,1.785,0.000,0.00,stop
214.543,NaN,NaN,1.785,0.000,0.00,stop
214.593,NaN,NaN,1.785,0.000,0.00,stop
214.643,NaN,NaN,1.785,0.000,0.00,stop
214.693,NaN,NaN,1.785,0.000,0.00,stop
214.743,NaN,NaN,1.785,0.000,0.00,stop
214.793,NaN,NaN,1.785,0.000,0.00,stop
214.843,NaN,NaN,1.785,0.000,0.00,stop
214.893,NaN,NaN,1.785,0.000,0.00,stop
214.943,NaN,NaN,1.785,0.000,0.00,stop
214.993,NaN,NaN,1.785,0.000,0.00,stop
215.043,NaN,NaN,1.785,0.000,0.00,stop
215.093,NaN,NaN,1.785,0.000,0.00,stop
215.143,NaN,NaN,1.785,0.000,0.00,stop
215.193,NaN,NaN,1.785,0.000,0.00,stop
215.243,NaN,NaN,1.785,0.000,0.00,stop
215.293,NaN,NaN,1.785,0.000,0.00,stop
215.343,NaN,NaN,1.785,0.000,0.00,stop
215.393,NaN,NaN,1.785,0.000,0.00,stop
215.443,NaN,NaN,1.785,0.000,0.00,stop
215.493,NaN,NaN,1.785,0.000,0.00,stop
215.543,NaN,NaN,1.785,0.000,0.00,stop
215.593,NaN,NaN,1.785,0.000,0.00,stop
215.643,NaN,NaN,1.785,0.000,0.00,stop
215.693,NaN,NaN,1.785,0.000,0.00,stop
215.743,NaN,NaN,1.785,0.000,0.00,stop
215.793,NaN,NaN,1.785,0.000,0.00,stop
215.843,NaN,NaN,1.785,0.000,0.00,stop
215.893,NaN,NaN,1.785,0.000,0.00,stop
215.943,NaN,NaN,1.785,0.000,0.00,stop
215.993,NaN,NaN,1.785,0.000,0.00,stop
216.043,NaN,NaN,1.785,0.000,0.00,stop
216.093,NaN,NaN,1.785,0.000,0.00,stop
216.143,NaN,NaN,1.785,0.000,0.00,stop
216.193,NaN,NaN,1.785,0.000,0.00,stop
216.243,NaN,NaN,1.785,0.000,0.00,stop
216.293,NaN,NaN,1.785,0.000,0.00,stop
216.343,NaN,NaN,1.785,0.000,0.00,stop
216.393,NaN,NaN,1.785,0.000,0.00,stop
216.443,NaN,NaN,1.785,0.000,0.00,stop
216.493,NaN,NaN,1.785,0.000,0.00,stop
216.543,NaN,NaN,1.785,0.000,0.00,stop
216.593,NaN,NaN,1.785,0.000,0.00,stop
216.643,NaN,NaN,1.785,0.000,0.00,stop
216.693,NaN,NaN,1.785,0.000,0.00,stop
216.743,NaN,NaN,1.785,0.000,0.00,stop
216.793,NaN,NaN,1.785,0.000,0.00,stop
216.843,NaN,NaN,1.785,0.000,0.00,stop
216.893,NaN,NaN,1.785,0.000,0.00,stop
216.943,NaN,NaN,1.785,0.000,0.00,stop
216.993,NaN,NaN,1.785,0.000,0.00,stop
217.043,NaN,NaN,1.785,0.000,0.00,stop
217.093,NaN,NaN,1.785,0.000,0.00,stop
217.143,NaN,NaN,1.785,0.000,0.00,stop
217.193,NaN,NaN,1.785,0.000,0.00,stop
217.243,NaN,NaN,1.785,0.000,0.00,stop
217.293,NaN,NaN,1.785,0.000,0.00,stop
217.343,NaN,NaN,1.785,0.000,0.00,stop
217.393,NaN,NaN,1.785,0.000,0.00,stop
217.443,NaN,NaN,1.785,0.000,0.00,stop
217.493,NaN,NaN,1.785,0.000,0.00,stop
217.543,NaN,NaN,1.785,0.000,0.00,stop
217.593,NaN,NaN,1.785,0.000,0.00,stop
217.643,NaN,NaN,1.785,0.000,0.00,stop
217.693,NaN,NaN,1.785,0.000,0.00,stop
217.743,NaN,NaN,1.785,0.000,0.00,stop
217.793,NaN,NaN,1.785,0.000,0.00,stop
217.843,NaN,NaN,1.785,0.000,0.00,stop
217.893,NaN,NaN,1.785,0.000,0.00,stop
217.943,NaN,NaN,1.785,0.000,0.00,stop
217.993,NaN,NaN,1.785,0.000,0.00,stop
218.043,NaN,NaN,1.785,0.000,0.00,stop
218.093,NaN,NaN,1.785,0.000,0.00,stop
218.143,NaN,NaN,1.785,0.000,0.00,stop
218.193,NaN,NaN,1.785,0.000,0.00,stop
218.243,NaN,NaN,1.785,0.000,0.00,stop
218.293,NaN,NaN,1.785,0.000,0.00,stop
218.343,NaN,NaN,1.785,0.000,0.00,stop
218.393,NaN,NaN,1.785,0.000,0.00,stop
218.443,NaN,NaN,1.785,0.000,0.00,stop
218.493,NaN,NaN,1.785,0.000,0.00,stop
218.543,NaN,NaN,1.785,0.000,0.00,stop
218.593,NaN,NaN,1.785,0.000,0.00,stop
218.643,NaN,NaN,1.785,0.000,0.00,stop
218.693,NaN,NaN,1.785,0.000,0.00,stop
218.743,NaN,NaN,1.785,0.000,0.00,stop
218.793,NaN,NaN,1.785,0.000,0.00,stop
218.843,NaN,NaN,1.785,0.000,0.00,stop
218.893,NaN,NaN,1.785,0.000,0.00,stop
218.943,NaN,NaN,1.785,0.000,0.00,stop
218.993,NaN,NaN,1.785,0.000,0.00,stop
219.043,NaN,NaN,1.785,0.000,0.00,stop
219.093,NaN,NaN,1.785,0.000,0.00,stop
219.143,NaN,NaN,1.785,0.000,0.00,stop
219.193,NaN,NaN,1.785,0.000,0.00,stop
219.243,NaN,NaN,1.785,0.000,0.00,stop
219.293,NaN,NaN,1.785,0.000,0.00,stop
219.343,NaN,NaN,1.785,0.000,0.00,stop
219.393,NaN,NaN,1.785,0.000,0.00,stop
219.443,NaN,NaN,1.785,0.000,0.00,stop
219.493,NaN,NaN,1.785,0.000,0.00,stop
219.543,NaN,NaN,1.785,0.000,0.00,stop
219.593,NaN,NaN,1.785,0.000,0.00,stop
219.643,NaN,NaN,1.785,0.000,0.00,stop
219.693,NaN,NaN,1.785,0.000,0.00,stop
219.743,NaN,NaN,1.785,0.000,0.00,stop
219.794,NaN,NaN,1.785,0.000,0.00,stop
219.843,NaN,NaN,1.785,0.000,0.00,stop
219.893,NaN,NaN,1.785,0.000,0.00,stop
219.943,NaN,NaN,1.785,0.000,0.00,stop
219.993,NaN,NaN,1.785,0.000,0.00,stop
220.043,NaN,NaN,1.785,0.000,0.00,stop
220.093,NaN,NaN,1.785,0.000,0.00,stop
220.143,NaN,NaN,1.785,0.000,0.00,stop
220.193,NaN,NaN,1.785,0.000,0.00,stop
220.243,NaN,NaN,1.785,0.000,0.00,stop
220.293,NaN,NaN,1.785,0.000,0.00,stop
220.343,NaN,NaN,1.785,0.000,0.00,stop
220.393,NaN,NaN,1.785,0.000,0.00,stop
220.443,NaN,NaN,1.785,0.000,0.00,stop
220.493,NaN,NaN,1.785,0.000,0.00,stop
220.543,NaN,NaN,1.785,0.000,0.00,stop
220.593,NaN,NaN,1.785,0.000,0.00,stop
220.643,NaN,NaN,1.785,0.000,0.00,stop
220.693,NaN,NaN,1.785,0.000,0.00,stop
220.743,NaN,NaN,1.785,0.000,0.00,stop
220.793,NaN,NaN,1.785,0.000,0.00,stop
220.843,NaN,NaN,1.785,0.000,0.00,stop
220.893,NaN,NaN,1.785,0.000,0.00,stop
220.943,NaN,NaN,1.785,0.000,0.00,stop
220.993,NaN,NaN,1.785,0.000,0.00,stop
221.043,NaN,NaN,1.785,0.000,0.00,stop
221.093,NaN,NaN,1.785,0.000,0.00,stop
221.143,NaN,NaN,1.785,0.000,0.00,stop
221.193,NaN,NaN,1.785,0.000,0.00,stop
221.243,NaN,NaN,1.785,0.000,0.00,stop
221.293,NaN,NaN,1.785,0.000,0.00,stop
221.343,NaN,NaN,1.785,0.000,0.00,stop
221.393,NaN,NaN,1.785,0.000,0.00,stop
221.443,NaN,NaN,1.785,0.000,0.00,stop
221.493,NaN,NaN,1.785,0.000,0.00,stop
221.543,NaN,NaN,1.785,0.000,0.00,stop
221.593,NaN,NaN,1.785,0.000,0.00,stop
221.643,NaN,NaN,1.785,0.000,0.00,stop
221.693,NaN,NaN,1.785,0.000,0.00,stop
221.743,NaN,NaN,1.785,0.000,0.00,stop
221.793,NaN,NaN,1.785,0.000,0.00,stop
221.843,NaN,NaN,1.785,0.000,0.00,stop
221.893,NaN,NaN,1.785,0.000,0.00,stop
221.943,NaN,NaN,1.785,0.000,0.00,stop
221.993,NaN,NaN,1.785,0.000,0.00,stop
222.043,NaN,NaN,1.785,0.000,0.00,stop
222.093,NaN,NaN,1.785,0.000,0.00,stop
222.143,NaN,NaN,1.785,0.000,0.00,stop
222.193,NaN,NaN,1.785,0.000,0.00,stop
222.243,NaN,NaN,1.785,0.000,0.00,stop
222.293,NaN,NaN,1.785,0.000,0.00,stop
222.343,NaN,NaN,1.785,0.000,0.00,stop
222.393,NaN,NaN,1.785,0.000,0.00,stop
222.443,NaN,NaN,1.785,0.000,0.00,stop
222.493,NaN,NaN,1.785,0.000,0.00,stop
222.543,NaN,NaN,1.785,0.000,0.00,stop
222.593,NaN,NaN,1.785,0.000,0.00,stop
222.643,NaN,NaN,1.785,0.000,0.00,stop
222.693,NaN,NaN,1.785,0.000,0.00,stop
222.743,NaN,NaN,1.785,0.000,0.00,stop
222.793,NaN,NaN,1.785,0.000,0.00,stop
222.843,NaN,NaN,1.785,0.000,0.00,stop
222.893,NaN,NaN,1.785,0.000,0.00,stop
222.943,NaN,NaN,1.785,0.000,0.00,stop
222.993,NaN,NaN,1.785,0.000,0.00,stop
223.043,NaN,NaN,1.785,0.000,0.00,stop
223.093,NaN,NaN,1.785,0.000,0.00,stop
223.143,NaN,NaN,1.785,0.000,0.00,stop
223.193,NaN,NaN,1.785,0.000,0.00,stop
223.243,NaN,NaN,1.785,0.000,0.00,stop
223.293,NaN,NaN,1.785,0.000,0.00,stop
223.343,NaN,NaN,1.785,0.000,0.00,stop
223.393,NaN,NaN,1.785,0.000,0.00,stop
223.443,NaN,NaN,1.785,0.000,0.00,stop
223.493,NaN,NaN,1.785,0.000,0.00,stop
223.543,NaN,NaN,1.785,0.000,0.00,stop
223.593,NaN,NaN,1.785,0.000,0.00,stop
223.643,NaN,NaN,1.785,0.000,0.00,stop
223.693,NaN,NaN,1.785,0.000,0.00,stop
223.743,NaN,NaN,1.785,0.000,0.00,stop
223.793,NaN,NaN,1.785,0.000,0.00,stop
223.843,NaN,NaN,1.785,0.000,0.00,stop
223.893,NaN,NaN,1.785,0.000,0.00,stop
223.943,NaN,NaN,1.785,0.000,0.00,stop
223.993,NaN,NaN,1.785,0.000,0.00,stop
224.043,NaN,NaN,1.785,0.000,0.00,stop
224.093,NaN,NaN,1.785,0.000,0.00,stop
224.143,NaN,NaN,1.785,0.000,0.00,stop
224.193,NaN,NaN,1.785,0.000,0.00,stop
224.243,NaN,NaN,1.785,0.000,0.00,stop
224.293,NaN,NaN,1.785,0.000,0.00,stop
224.343,NaN,NaN,1.785,0.000,0.00,stop
224.393,NaN,NaN,1.785,0.000,0.00,stop
224.443,NaN,NaN,1.785,0.000,0.00,stop
224.493,NaN,NaN,1.785,0.000,0.00,stop
224.543,NaN,NaN,1.785,0.000,0.00,stop
224.593,NaN,NaN,1.785,0.000,0.00,stop
224.643,NaN,NaN,1.785,0.000,0.00,stop
224.693,NaN,NaN,1.785,0.000,0.00,stop
224.743,NaN,NaN,1.785,0.000,0.00,stop
224.793,NaN,NaN,1.785,0.000,0.00,stop
224.843,NaN,NaN,1.785,0.000,0.00,stop
224.893,NaN,NaN,1.785,0.000,0.00,stop
224.943,NaN,NaN,1.785,0.000,0.00,stop
224.993,NaN,NaN,1.785,0.000,0.00,stop
225.043,NaN,NaN,1.785,0.000,0.00,stop
225.093,NaN,NaN,1.785,0.000,0.00,stop
225.143,NaN,NaN,1.785,0.000,0.00,stop
225.193,NaN,NaN,1.785,0.000,0.00,stop
225.243,NaN,NaN,1.785,0.000,0.00,stop
225.293,NaN,NaN,1.785,0.000,0.00,stop
225.343,NaN,NaN,1.785,0.000,0.00,stop
225.393,NaN,NaN,1.785,0.000,0.00,stop
225.443,NaN,NaN,1.785,0.000,0.00,stop
225.493,NaN,NaN,1.785,0.000,0.00,stop
225.543,NaN,NaN,1.785,0.000,0.00,stop
225.593,NaN,NaN,1.785,0.000,0.00,stop
225.643,NaN,NaN,1.785,0.000,0.00,stop
225.693,NaN,NaN,1.785,0.000,0.00,stop
225.743,NaN,NaN,1.785,0.000,0.00,stop
225.793,NaN,NaN,1.785,0.000,0.00,stop
225.843,NaN,NaN,1.785,0.000,0.00,stop
225.893,NaN,NaN,1.785,0.000,0.00,stop
225.943,NaN,NaN,1.785,0.000,0.00,stop
225.993,NaN,NaN,1.785,0.000,0.00,stop
226.043,NaN,NaN,1.785,0.000,0.00,stop
226.093,NaN,NaN,1.785,0.000,0.00,stop
226.143,NaN,NaN,1.785,0.000,0.00,stop
226.193,NaN,NaN,1.785,0.000,0.00,stop
226.243,NaN,NaN,1.785,0.000,0.00,stop
226.293,NaN,NaN,1.785,0.000,0.00,stop
226.343,NaN,NaN,1.785,0.000,0.00,stop
226.393,NaN,NaN,1.785,0.000,0.00,stop
226.443,NaN,NaN,1.785,0.000,0.00,stop
226.493,NaN,NaN,1.785,0.000,0.00,stop
226.543,NaN,NaN,1.785,0.000,0.00,stop
226.593,NaN,NaN,1.785,0.000,0.00,stop
226.643,NaN,NaN,1.785,0.000,0.00,stop
226.693,NaN,NaN,1.785,0.000,0.00,stop
226.743,NaN,NaN,1.785,0.000,0.00,stop
226.793,NaN,NaN,1.785,0.000,0.00,stop
226.843,NaN,NaN,1.785,0.000,0.00,stop
226.893,NaN,NaN,1.785,0.000,0.00,stop
226.943,NaN,NaN,1.785,0.000,0.00,stop
226.993,NaN,NaN,1.785,0.000,0.00,stop
227.043,NaN,NaN,1.785,0.000,0.00,stop
227.093,NaN,NaN,1.785,0.000,0.00,stop
227.143,NaN,NaN,1.785,0.000,0.00,stop
227.193,NaN,NaN,1.785,0.000,0.00,stop
227.243,NaN,NaN,1.785,0.000,0.00,stop
227.293,NaN,NaN,1.785,0.000,0.00,stop
227.343,NaN,NaN,1.785,0.000,0.00,stop
227.393,NaN,NaN,1.785,0.000,0.00,stop
227.443,NaN,NaN,1.785,0.000,0.00,stop
227.493,NaN,NaN,1.785,0.000,0.00,stop
227.543,NaN,NaN,1.785,0.000,0.00,stop
227.593,NaN,NaN,1.785,0.000,0.00,stop
227.643,NaN,NaN,1.785,0.000,0.00,stop
227.693,NaN,NaN,1.785,0.000,0.00,stop
227.743,NaN,NaN,1.785,0.000,0.00,stop
227.793,NaN,NaN,1.785,0.000,0.00,stop
227.843,NaN,NaN,1.785,0.000,0.00,stop
227.893,NaN,NaN,1.785,0.000,0.00,stop
227.943,NaN,NaN,1.785,0.000,0.00,stop
227.993,NaN,NaN,1.785,0.000,0.00,stop
228.043,NaN,NaN,1.785,0.000,0.00,stop
228.093,NaN,NaN,1.785,0.000,0.00,stop
228.143,NaN,NaN,1.785,0.000,0.00,stop
228.193,NaN,NaN,1.785,0.000,0.00,stop
228.243,NaN,NaN,1.785,0.000,0.00,stop
228.293,NaN,NaN,1.785,0.000,0.00,stop
228.343,NaN,NaN,1.785,0.000,0.00,stop
228.393,NaN,NaN,1.785,0.000,0.00,stop
228.443,NaN,NaN,1.785,0.000,0.00,stop
228.493,NaN,NaN,1.785,0.000,0.00,stop
